ANO;MÊS;GRANDE REGIÃO;UNIDADE DA FEDERAÇÃO;PRODUTO;VENDAS
1990;AGO;REGIÃO NORDESTE;PERNAMBUCO;ETANOL HIDRATADO;26632,418
1990;JAN;REGIÃO NORDESTE;SERGIPE;ETANOL HIDRATADO;6052,808
1990;DEZ;REGIÃO NORDESTE;ALAGOAS;ETANOL HIDRATADO;7356,426
1990;ABR;REGIÃO NORDESTE;PERNAMBUCO;ETANOL HIDRATADO;33170,351
1990;OUT;REGIÃO NORDESTE;ALAGOAS;ETANOL HIDRATADO;7089,731
1990;SET;REGIÃO NORDESTE;ALAGOAS;ETANOL HIDRATADO;9297,49
1990;AGO;REGIÃO NORDESTE;ALAGOAS;ETANOL HIDRATADO;8384,917
1990;JUL;REGIÃO NORDESTE;ALAGOAS;ETANOL HIDRATADO;8279,741
1990;JUN;REGIÃO NORDESTE;ALAGOAS;ETANOL HIDRATADO;7775,525
1990;MAI;REGIÃO NORDESTE;ALAGOAS;ETANOL HIDRATADO;6295,128
1990;ABR;REGIÃO NORDESTE;ALAGOAS;ETANOL HIDRATADO;10651,026
1990;MAR;REGIÃO NORDESTE;ALAGOAS;ETANOL HIDRATADO;7160,538
1990;FEV;REGIÃO NORDESTE;ALAGOAS;ETANOL HIDRATADO;6492,262
1990;JAN;REGIÃO NORDESTE;ALAGOAS;ETANOL HIDRATADO;10091,491
1990;JUN;REGIÃO NORDESTE;PERNAMBUCO;ETANOL HIDRATADO;26395,94
1990;MAI;REGIÃO NORDESTE;PERNAMBUCO;ETANOL HIDRATADO;23838,015
1990;NOV;REGIÃO NORDESTE;ALAGOAS;ETANOL HIDRATADO;9796,884
1990;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ETANOL HIDRATADO;8236,382
1990;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ETANOL HIDRATADO;10705,061
1990;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ETANOL HIDRATADO;9917,767
1990;JUL;REGIÃO NORDESTE;PARAÍBA;ETANOL HIDRATADO;9752,584
1990;SET;REGIÃO NORDESTE;PARAÍBA;ETANOL HIDRATADO;8882,657
1990;OUT;REGIÃO NORDESTE;PARAÍBA;ETANOL HIDRATADO;7230,022
1990;NOV;REGIÃO NORDESTE;PARAÍBA;ETANOL HIDRATADO;10673,55
1990;JAN;REGIÃO NORDESTE;PERNAMBUCO;ETANOL HIDRATADO;31059,872
1990;DEZ;REGIÃO NORDESTE;PARAÍBA;ETANOL HIDRATADO;8653,527
1990;MAI;REGIÃO NORDESTE;PARAÍBA;ETANOL HIDRATADO;6807,967
1990;ABR;REGIÃO NORDESTE;PARAÍBA;ETANOL HIDRATADO;12315,17
1990;FEV;REGIÃO NORDESTE;PERNAMBUCO;ETANOL HIDRATADO;22527,896
1990;MAR;REGIÃO NORDESTE;PARAÍBA;ETANOL HIDRATADO;8026,135
1990;FEV;REGIÃO NORDESTE;PARAÍBA;ETANOL HIDRATADO;6890,81
1990;JAN;REGIÃO NORDESTE;PARAÍBA;ETANOL HIDRATADO;9857,369
1990;JUN;REGIÃO NORDESTE;PARAÍBA;ETANOL HIDRATADO;8659,98
1990;AGO;REGIÃO NORTE;AMAZONAS;GASOLINA C;7488,324
1990;JUN;REGIÃO NORTE;AMAZONAS;GASOLINA C;7213,748
1990;JUL;REGIÃO NORTE;AMAZONAS;GASOLINA C;7318,659
1990;ABR;REGIÃO NORTE;AMAZONAS;GASOLINA C;9990,788
1990;DEZ;REGIÃO NORTE;AMAZONAS;GASOLINA C;8340,209
1990;OUT;REGIÃO NORTE;AMAZONAS;GASOLINA C;9833,794
1990;NOV;REGIÃO NORTE;AMAZONAS;GASOLINA C;11236,255
1990;JAN;REGIÃO NORTE;RORAIMA;GASOLINA C;1574,584
1990;FEV;REGIÃO NORTE;RORAIMA;GASOLINA C;1187,389
1990;MAR;REGIÃO NORTE;RORAIMA;GASOLINA C;1501,571
1990;ABR;REGIÃO NORTE;RORAIMA;GASOLINA C;2820,734
1990;MAI;REGIÃO NORTE;RORAIMA;GASOLINA C;1344,081
1990;JUN;REGIÃO NORTE;RORAIMA;GASOLINA C;1198,849
1990;JUL;REGIÃO NORTE;RORAIMA;GASOLINA C;1203,233
1990;SET;REGIÃO NORTE;RORAIMA;GASOLINA C;1380,81
1990;AGO;REGIÃO NORTE;RORAIMA;GASOLINA C;680,995
1990;MAI;REGIÃO NORTE;AMAZONAS;GASOLINA C;7492,369
1990;SET;REGIÃO NORTE;AMAZONAS;GASOLINA C;7826,823
1990;JUN;REGIÃO NORDESTE;ALAGOAS;GASOLINA C;4103,572
1990;FEV;REGIÃO NORDESTE;BAHIA;GASOLINA C;23304,324
1990;JUL;REGIÃO NORTE;AMAPÁ;GASOLINA C;973,919
1990;JAN;REGIÃO SUDESTE;MINAS GERAIS;GASOLINA C;101136,842
1990;DEZ;REGIÃO NORDESTE;BAHIA;GASOLINA C;27794,598
1990;NOV;REGIÃO NORDESTE;BAHIA;GASOLINA C;34744,384
1990;OUT;REGIÃO NORDESTE;BAHIA;GASOLINA C;23445,669
1990;SET;REGIÃO NORDESTE;BAHIA;GASOLINA C;30067,084
1990;AGO;REGIÃO NORDESTE;BAHIA;GASOLINA C;23889,35
1990;MAI;REGIÃO SUDESTE;MINAS GERAIS;GASOLINA C;92495,64
1990;JUL;REGIÃO NORDESTE;BAHIA;GASOLINA C;26237,843
1990;AGO;REGIÃO NORTE;AMAPÁ;GASOLINA C;719,364
1990;MAI;REGIÃO NORDESTE;BAHIA;GASOLINA C;25065,915
1990;MAR;REGIÃO NORDESTE;BAHIA;GASOLINA C;22788,775
1990;OUT;REGIÃO NORTE;RORAIMA;GASOLINA C;906,434
1990;JAN;REGIÃO NORDESTE;BAHIA;GASOLINA C;31740,454
1990;DEZ;REGIÃO NORDESTE;SERGIPE;GASOLINA C;4846,604
1990;NOV;REGIÃO NORDESTE;SERGIPE;GASOLINA C;5253,647
1990;OUT;REGIÃO NORDESTE;SERGIPE;GASOLINA C;4280,347
1990;JUN;REGIÃO NORDESTE;BAHIA;GASOLINA C;24707,96
1990;SET;REGIÃO NORTE;AMAPÁ;GASOLINA C;1083,158
1990;ABR;REGIÃO NORDESTE;BAHIA;GASOLINA C;33112,842
1990;NOV;REGIÃO NORTE;RORAIMA;GASOLINA C;2608,364
1990;SET;REGIÃO SUL;SANTA CATARINA;GASOLINA C;38851,891
1990;JUN;REGIÃO NORTE;AMAPÁ;GASOLINA C;1068,22
1990;NOV;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA C;24659,988
1990;OUT;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA C;14358,166
1990;JAN;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA C;15852,803
1990;DEZ;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA C;15884,803
1990;NOV;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA C;18731,836
1990;JAN;REGIÃO SUL;SANTA CATARINA;GASOLINA C;41276,476
1990;DEZ;REGIÃO SUL;PARANÁ;GASOLINA C;77589,675
1990;NOV;REGIÃO SUL;PARANÁ;GASOLINA C;87557,166
1990;OUT;REGIÃO SUL;PARANÁ;GASOLINA C;55452,747
1990;SET;REGIÃO SUL;PARANÁ;GASOLINA C;61871,202
1990;AGO;REGIÃO SUL;PARANÁ;GASOLINA C;51276,841
1990;JUL;REGIÃO SUL;PARANÁ;GASOLINA C;58381,126
1990;JUN;REGIÃO SUL;PARANÁ;GASOLINA C;52022,751
1990;SET;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA C;16818,771
1990;MAI;REGIÃO SUL;PARANÁ;GASOLINA C;58308,826
1990;FEV;REGIÃO SUL;SANTA CATARINA;GASOLINA C;35387
1990;MAR;REGIÃO SUL;SANTA CATARINA;GASOLINA C;31487,485
1990;ABR;REGIÃO SUL;SANTA CATARINA;GASOLINA C;41073,8
1990;MAI;REGIÃO SUL;SANTA CATARINA;GASOLINA C;35983,78
1990;OUT;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA C;12669,07
1990;SET;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA C;14259,567
1990;AGO;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA C;11912,758
1990;JUL;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA C;12977,954
1990;JUN;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA C;11720,981
1990;MAI;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA C;12643,62
1990;ABR;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA C;14606,67
1990;MAR;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA C;10030,445
1990;FEV;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA C;11973,023
1990;ABR;REGIÃO SUL;PARANÁ;GASOLINA C;63763,221
1990;JAN;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA C;15121,911
1990;FEV;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA C;11754,84
1990;MAR;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA C;9565,822
1990;JUL;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA C;18523,778
1990;JUN;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA C;17737,725
1990;MAI;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA C;18077,133
1990;ABR;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA C;28211,696
1990;MAR;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA C;17486,292
1990;FEV;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA C;18013,114
1990;JAN;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA C;20586,827
1990;DEZ;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA C;22837,917
1990;NOV;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA C;27896,753
1990;OUT;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA C;18166,202
1990;SET;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA C;20895,739
1990;AGO;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA C;17770,544
1990;JUL;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA C;19419,808
1990;AGO;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA C;17704,665
1990;JUN;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA C;17201,91
1990;ABR;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA C;22423,804
1990;MAR;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA C;15256,058
1990;FEV;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA C;17485,832
1990;JAN;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA C;23973,015
1990;DEZ;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA C;13057,591
1990;NOV;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA C;16948,455
1990;OUT;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA C;12309,282
1990;SET;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA C;13480,731
1990;AGO;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA C;11624,25
1990;JUL;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA C;13587,959
1990;JUN;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA C;11704,734
1990;MAI;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA C;13329,655
1990;ABR;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA C;12726,357
1990;MAI;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA C;19795,009
1990;DEZ;REGIÃO SUL;RIO GRANDE DO SUL;GASOLINA C;92276,153
1990;NOV;REGIÃO SUL;RIO GRANDE DO SUL;GASOLINA C;99174,249
1990;OUT;REGIÃO SUL;RIO GRANDE DO SUL;GASOLINA C;75907,443
1990;AGO;REGIÃO NORTE;ACRE;GASOLINA C;1167,369
1990;SET;REGIÃO NORTE;ACRE;GASOLINA C;1487,706
1990;OUT;REGIÃO NORTE;ACRE;GASOLINA C;965,736
1990;NOV;REGIÃO NORTE;ACRE;GASOLINA C;2358,966
1990;MAI;REGIÃO NORTE;RONDÔNIA;GASOLINA C;4755,611
1990;ABR;REGIÃO NORTE;RONDÔNIA;GASOLINA C;7555,818
1990;MAR;REGIÃO NORTE;RONDÔNIA;GASOLINA C;4631,432
1990;FEV;REGIÃO NORTE;RONDÔNIA;GASOLINA C;10335,684
1990;DEZ;REGIÃO NORTE;ACRE;GASOLINA C;1130,925
1990;FEV;REGIÃO NORTE;AMAZONAS;GASOLINA C;16605,555
1990;SET;REGIÃO NORTE;PARÁ;GASOLINA C;11353,901
1990;JAN;REGIÃO NORTE;PARÁ;GASOLINA C;9356,843
1990;FEV;REGIÃO NORTE;PARÁ;GASOLINA C;17196,24
1990;JUL;REGIÃO NORTE;ACRE;GASOLINA C;1211,668
1990;MAR;REGIÃO NORTE;PARÁ;GASOLINA C;9970,636
1990;MAI;REGIÃO NORTE;PARÁ;GASOLINA C;10431,145
1990;JUN;REGIÃO NORTE;PARÁ;GASOLINA C;10492,535
1990;JUL;REGIÃO NORTE;PARÁ;GASOLINA C;12291,377
1990;AGO;REGIÃO NORTE;PARÁ;GASOLINA C;8853,251
1990;OUT;REGIÃO NORTE;PARÁ;GASOLINA C;15844,726
1990;MAR;REGIÃO NORTE;AMAZONAS;GASOLINA C;6930,072
1990;NOV;REGIÃO NORTE;PARÁ;GASOLINA C;13771,535
1990;DEZ;REGIÃO NORTE;PARÁ;GASOLINA C;10654,959
1990;JAN;REGIÃO NORTE;AMAPÁ;GASOLINA C;847,772
1990;FEV;REGIÃO NORTE;AMAPÁ;GASOLINA C;656,181
1990;MAR;REGIÃO NORTE;AMAPÁ;GASOLINA C;1017,031
1990;ABR;REGIÃO NORTE;AMAPÁ;GASOLINA C;1739,066
1990;MAI;REGIÃO NORTE;AMAPÁ;GASOLINA C;1183,963
1990;ABR;REGIÃO NORTE;PARÁ;GASOLINA C;13176,618
1990;JUN;REGIÃO NORTE;ACRE;GASOLINA C;1380,783
1990;MAI;REGIÃO NORTE;ACRE;GASOLINA C;1171,839
1990;ABR;REGIÃO NORTE;ACRE;GASOLINA C;2078,742
1990;SET;REGIÃO SUL;RIO GRANDE DO SUL;GASOLINA C;85141,793
1990;AGO;REGIÃO SUL;RIO GRANDE DO SUL;GASOLINA C;76777,292
1990;JUN;REGIÃO SUL;RIO GRANDE DO SUL;GASOLINA C;77409,678
1990;MAI;REGIÃO SUL;RIO GRANDE DO SUL;GASOLINA C;81340,936
1990;ABR;REGIÃO SUL;RIO GRANDE DO SUL;GASOLINA C;92885,072
1990;MAR;REGIÃO SUL;RIO GRANDE DO SUL;GASOLINA C;80125,728
1990;FEV;REGIÃO SUL;RIO GRANDE DO SUL;GASOLINA C;60304,453
1990;JAN;REGIÃO SUL;RIO GRANDE DO SUL;GASOLINA C;100458,151
1990;DEZ;REGIÃO SUL;SANTA CATARINA;GASOLINA C;46662,429
1990;NOV;REGIÃO SUL;SANTA CATARINA;GASOLINA C;49320,587
1990;OUT;REGIÃO SUL;SANTA CATARINA;GASOLINA C;34986,613
1990;FEV;REGIÃO SUDESTE;MINAS GERAIS;GASOLINA C;80032,236
1990;AGO;REGIÃO SUL;SANTA CATARINA;GASOLINA C;32148,285
1990;JUL;REGIÃO SUL;SANTA CATARINA;GASOLINA C;36363,736
1990;JUN;REGIÃO SUL;SANTA CATARINA;GASOLINA C;32597,393
1990;JUL;REGIÃO SUL;RIO GRANDE DO SUL;GASOLINA C;82581,359
1990;DEZ;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA C;17853,313
1990;DEZ;REGIÃO SUDESTE;SÃO PAULO;GASOLINA C;409350,113
1990;FEV;REGIÃO NORTE;ACRE;GASOLINA C;1653,924
1990;JUN;REGIÃO NORTE;RONDÔNIA;GASOLINA C;6807,754
1990;JUL;REGIÃO NORTE;RONDÔNIA;GASOLINA C;7354,65
1990;AGO;REGIÃO NORTE;RONDÔNIA;GASOLINA C;5678,016
1990;SET;REGIÃO NORTE;RONDÔNIA;GASOLINA C;6311,886
1990;OUT;REGIÃO NORTE;RONDÔNIA;GASOLINA C;8211,639
1990;NOV;REGIÃO NORTE;RONDÔNIA;GASOLINA C;10303,031
1990;DEZ;REGIÃO NORTE;RONDÔNIA;GASOLINA C;7060,996
1990;JAN;REGIÃO NORTE;ACRE;GASOLINA C;1142,019
1990;MAR;REGIÃO NORTE;ACRE;GASOLINA C;1173,652
1990;JAN;REGIÃO NORTE;AMAZONAS;GASOLINA C;6767,468
1990;DEZ;REGIÃO NORTE;RORAIMA;GASOLINA C;1339,563
1990;MAR;REGIÃO SUDESTE;MINAS GERAIS;GASOLINA C;74193,098
1990;JAN;REGIÃO NORTE;RONDÔNIA;GASOLINA C;5649,22
1990;AGO;REGIÃO NORDESTE;SERGIPE;GASOLINA C;3807,724
1990;SET;REGIÃO NORTE;TOCANTINS;GASOLINA C;1722,592
1990;OUT;REGIÃO NORTE;TOCANTINS;GASOLINA C;1514,674
1990;NOV;REGIÃO NORTE;TOCANTINS;GASOLINA C;2058,397
1990;DEZ;REGIÃO NORTE;TOCANTINS;GASOLINA C;1818,033
1990;JAN;REGIÃO NORDESTE;MARANHÃO;GASOLINA C;4947,031
1990;FEV;REGIÃO NORDESTE;MARANHÃO;GASOLINA C;9201,851
1990;MAR;REGIÃO NORDESTE;MARANHÃO;GASOLINA C;4386,831
1990;FEV;REGIÃO NORDESTE;CEARÁ;GASOLINA C;12339,665
1990;ABR;REGIÃO NORDESTE;CEARÁ;GASOLINA C;18635,914
1990;SET;REGIÃO NORDESTE;PERNAMBUCO;GASOLINA C;20913,012
1990;NOV;REGIÃO NORDESTE;PARAÍBA;GASOLINA C;8273,981
1990;MAR;REGIÃO NORDESTE;PARAÍBA;GASOLINA C;6064,484
1990;ABR;REGIÃO NORDESTE;PARAÍBA;GASOLINA C;8895,01
1990;MAI;REGIÃO NORDESTE;PARAÍBA;GASOLINA C;6510,839
1990;JUN;REGIÃO NORDESTE;PARAÍBA;GASOLINA C;6242,123
1990;AGO;REGIÃO NORTE;TOCANTINS;GASOLINA C;1669,842
1990;JUL;REGIÃO NORDESTE;PARAÍBA;GASOLINA C;7221,514
1990;JUL;REGIÃO NORTE;TOCANTINS;GASOLINA C;1926,853
1990;MAI;REGIÃO NORTE;TOCANTINS;GASOLINA C;1484,331
1990;SET;REGIÃO NORDESTE;PIAUÍ;GASOLINA C;3624,67
1990;OUT;REGIÃO NORDESTE;PIAUÍ;GASOLINA C;3658,816
1990;NOV;REGIÃO NORDESTE;PIAUÍ;GASOLINA C;4943,169
1990;DEZ;REGIÃO NORDESTE;PIAUÍ;GASOLINA C;3907,394
1990;JAN;REGIÃO NORDESTE;CEARÁ;GASOLINA C;15414,232
1990;JUL;REGIÃO NORDESTE;MARANHÃO;GASOLINA C;5074,002
1990;JUN;REGIÃO NORDESTE;MARANHÃO;GASOLINA C;4793,948
1990;MAI;REGIÃO NORDESTE;MARANHÃO;GASOLINA C;5064,524
1990;ABR;REGIÃO NORDESTE;MARANHÃO;GASOLINA C;6624,669
1990;NOV;REGIÃO NORTE;AMAPÁ;GASOLINA C;1459,034
1990;DEZ;REGIÃO NORTE;AMAPÁ;GASOLINA C;1171,995
1990;JAN;REGIÃO NORTE;TOCANTINS;GASOLINA C;2042,179
1990;FEV;REGIÃO NORTE;TOCANTINS;GASOLINA C;1533,586
1990;MAR;REGIÃO NORTE;TOCANTINS;GASOLINA C;1586,151
1990;ABR;REGIÃO NORTE;TOCANTINS;GASOLINA C;906,086
1990;JUN;REGIÃO NORTE;TOCANTINS;GASOLINA C;1737,537
1990;AGO;REGIÃO NORDESTE;PARAÍBA;GASOLINA C;5997,734
1990;OUT;REGIÃO NORDESTE;PARAÍBA;GASOLINA C;6028,551
1990;DEZ;REGIÃO NORDESTE;PARAÍBA;GASOLINA C;7084,088
1990;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GASOLINA C;7223,944
1990;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GASOLINA C;5430,278
1990;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GASOLINA C;5512,591
1990;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GASOLINA C;8376,743
1990;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GASOLINA C;6150,498
1990;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GASOLINA C;5694,691
1990;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GASOLINA C;6137,073
1990;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GASOLINA C;5106,314
1990;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GASOLINA C;7117,718
1990;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GASOLINA C;5349,537
1990;FEV;REGIÃO SUL;PARANÁ;GASOLINA C;50135,006
1990;MAR;REGIÃO SUL;PARANÁ;GASOLINA C;47814,672
1990;SET;REGIÃO SUDESTE;MINAS GERAIS;GASOLINA C;98474,817
1990;JAN;REGIÃO SUL;PARANÁ;GASOLINA C;66030,786
1990;SET;REGIÃO NORDESTE;SERGIPE;GASOLINA C;5626,006
1990;DEZ;REGIÃO NORDESTE;CEARÁ;GASOLINA C;15212,916
1990;NOV;REGIÃO NORDESTE;CEARÁ;GASOLINA C;18176,925
1990;OUT;REGIÃO NORDESTE;CEARÁ;GASOLINA C;12543,04
1990;SET;REGIÃO NORDESTE;CEARÁ;GASOLINA C;15470,99
1990;MAI;REGIÃO NORDESTE;CEARÁ;GASOLINA C;13339,676
1990;JAN;REGIÃO NORDESTE;PERNAMBUCO;GASOLINA C;22430,463
1990;FEV;REGIÃO NORDESTE;PERNAMBUCO;GASOLINA C;16776,191
1990;MAR;REGIÃO NORDESTE;PERNAMBUCO;GASOLINA C;17012,155
1990;ABR;REGIÃO NORDESTE;PERNAMBUCO;GASOLINA C;23411,862
1990;MAI;REGIÃO NORDESTE;PERNAMBUCO;GASOLINA C;19375,651
1990;JUN;REGIÃO NORDESTE;PERNAMBUCO;GASOLINA C;17733,902
1990;AGO;REGIÃO NORDESTE;PIAUÍ;GASOLINA C;3172,345
1990;JUL;REGIÃO NORDESTE;PERNAMBUCO;GASOLINA C;18083,189
1990;FEV;REGIÃO NORDESTE;PARAÍBA;GASOLINA C;5509,512
1990;JAN;REGIÃO NORDESTE;PARAÍBA;GASOLINA C;7839,388
1990;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GASOLINA C;6805,697
1990;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GASOLINA C;8129,342
1990;JUN;REGIÃO NORDESTE;CEARÁ;GASOLINA C;12859,809
1990;JUL;REGIÃO NORDESTE;CEARÁ;GASOLINA C;15166,238
1990;AGO;REGIÃO NORDESTE;CEARÁ;GASOLINA C;12655,084
1990;AGO;REGIÃO NORDESTE;PERNAMBUCO;GASOLINA C;16576,549
1990;JUL;REGIÃO NORDESTE;PIAUÍ;GASOLINA C;4001,129
1990;SET;REGIÃO NORDESTE;PARAÍBA;GASOLINA C;6704,321
1990;MAR;REGIÃO NORDESTE;CEARÁ;GASOLINA C;12633,543
1990;NOV;REGIÃO NORDESTE;PERNAMBUCO;GASOLINA C;23655,435
1990;FEV;REGIÃO SUDESTE;SÃO PAULO;GASOLINA C;343407,589
1990;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;GASOLINA C;90049,045
1990;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;GASOLINA C;102051,486
1990;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;GASOLINA C;93263,609
1990;SET;REGIÃO SUDESTE;RIO DE JANEIRO;GASOLINA C;110632,217
1990;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;GASOLINA C;104750,686
1990;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;GASOLINA C;142820,286
1990;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;GASOLINA C;126454,707
1990;JAN;REGIÃO SUDESTE;SÃO PAULO;GASOLINA C;415988,636
1990;MAR;REGIÃO SUDESTE;SÃO PAULO;GASOLINA C;297410,78
1990;JUL;REGIÃO SUDESTE;MINAS GERAIS;GASOLINA C;89540,808
1990;ABR;REGIÃO SUDESTE;SÃO PAULO;GASOLINA C;393471,726
1990;MAI;REGIÃO SUDESTE;SÃO PAULO;GASOLINA C;360946,728
1990;JUN;REGIÃO SUDESTE;SÃO PAULO;GASOLINA C;313361,825
1990;ABR;REGIÃO SUDESTE;MINAS GERAIS;GASOLINA C;110007,685
1990;MAI;REGIÃO NORDESTE;SERGIPE;GASOLINA C;4245,648
1990;ABR;REGIÃO NORDESTE;SERGIPE;GASOLINA C;5890,93
1990;MAR;REGIÃO NORDESTE;SERGIPE;GASOLINA C;4020,091
1990;JUN;REGIÃO NORDESTE;SERGIPE;GASOLINA C;4187,949
1990;JAN;REGIÃO NORDESTE;ALAGOAS;GASOLINA C;5620,121
1990;FEV;REGIÃO NORDESTE;ALAGOAS;GASOLINA C;3667,823
1990;MAR;REGIÃO NORDESTE;ALAGOAS;GASOLINA C;3928,537
1990;JUN;REGIÃO NORDESTE;PIAUÍ;GASOLINA C;3779,679
1990;JUL;REGIÃO NORDESTE;SERGIPE;GASOLINA C;4274,706
1990;ABR;REGIÃO NORDESTE;ALAGOAS;GASOLINA C;5640,906
1990;JUL;REGIÃO SUDESTE;SÃO PAULO;GASOLINA C;332742,377
1990;MAI;REGIÃO NORDESTE;ALAGOAS;GASOLINA C;4379,562
1990;AGO;REGIÃO NORDESTE;ALAGOAS;GASOLINA C;3806,7
1990;SET;REGIÃO NORDESTE;ALAGOAS;GASOLINA C;5281,933
1990;OUT;REGIÃO NORDESTE;ALAGOAS;GASOLINA C;4291,112
1990;NOV;REGIÃO NORDESTE;ALAGOAS;GASOLINA C;5980,478
1990;DEZ;REGIÃO NORDESTE;ALAGOAS;GASOLINA C;4864,65
1990;JAN;REGIÃO NORDESTE;SERGIPE;GASOLINA C;4583,018
1990;FEV;REGIÃO NORDESTE;SERGIPE;GASOLINA C;3780,901
1990;JUL;REGIÃO NORDESTE;ALAGOAS;GASOLINA C;4444,727
1990;AGO;REGIÃO SUDESTE;SÃO PAULO;GASOLINA C;319142,905
1990;JUN;REGIÃO SUDESTE;MINAS GERAIS;GASOLINA C;79739,238
1990;SET;REGIÃO SUDESTE;SÃO PAULO;GASOLINA C;359599,813
1990;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;GASOLINA C;12463,896
1990;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;GASOLINA C;14645,058
1990;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;GASOLINA C;13442,199
1990;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;GASOLINA C;124359,978
1990;DEZ;REGIÃO NORDESTE;PERNAMBUCO;GASOLINA C;19657,308
1990;OUT;REGIÃO NORDESTE;PERNAMBUCO;GASOLINA C;17866,192
1990;OUT;REGIÃO NORTE;AMAPÁ;GASOLINA C;1002,319
1990;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;GASOLINA C;13080,235
1990;ABR;REGIÃO NORDESTE;PIAUÍ;GASOLINA C;5785,129
